company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Easy Button Capital,2021-10-01,https://www.sedonacreek.com,"Scottsdale, Arizona, United States","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Information Technology, Internet Services, Other, Real Estate, Science and Engineering, Software","Artificial Intelligence (AI), Blockchain, Information Technology, Internet of Things, Property Management, PropTech, Real Estate Investment",49033.0,"Easy Button Capital, INC is a Prop-Tech Startup Based out of Scottsdale, AZ. ""Easy Button"" focuses on combining high-equity residential assets with high-yield assets in all 50 states. Their R&D includes innovative technologies such as proprietary AI, Blockchain, and IOT (internet of things) applications for residential real estate investments and management.",1-10,1.0,Seed,2021-10-18,3324150.0,Seed,3324150.0,1.0,1-10,Private,,,,,,0,2,2021,6467,False,False
Artemis,2022-03-30,https://www.artemis.xyz/,"New York, New York, United States","Blockchain and Cryptocurrency, Financial Services, Hardware, Information Technology, Payments, Privacy and Security, Software","Cryptocurrency, Cyber Security, Data Storage, Financial Services",147683.0,Artemis aggregates key metrics for crypto in one place for investors and builders.,1-10,1.0,Seed,2022-04-22,0.0,Seed,0.0,2.0,1-10,Private,,,,,,2,1,2022,18087,False,False
Dr. Lorna Breen Heroes' Foundation,2020-01-01,https://drlornabreen.org,"Charlottesville, Virginia, United States","Health Care, Media and Entertainment, Other, Social Impact","Advice, Health Care, Non Profit",1631662.0,Dr. Lorna Breen Heroes’ Foundation supports clinicians and families by advising the health care industry to implement initiatives. The mission of funding research and programs that will reduce burnout among health care professionals is to reduce burnout among health care professionals while also ensuring their well-being and job satisfaction.,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,0.0,0.0,,6,4,2020,64752,False,False
Blue Cape Security,2022-05-01,https://www.bluecapesecurity.com,"Bend, Oregon, United States","Information Technology, Privacy and Security",Cyber Security,758191.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,1,2022,46102,False,False
Centriqe,2019-01-01,https://centriqe.com,"Santa Clara, California, United States",Information Technology,Information Technology,382669.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,33075,False,False
TalkitAI,2020-03-01,https://talkit.ai/,"Houston, Texas, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Natural Language Processing, SaaS",120064.0,"Building custom voice assistants and integrating on to existing web/mobile applications via a SDK for uses such as but not limited to voice commerce, voice insights, voice banking, voice charting/reporting, and voice search.",1-10,2.0,Seed,2023-10-08,120000.0,Pre-Seed,120000.0,1.0,1-10,Private,,,,,,0,4,2020,15490,False,False
Seneca Capital Group,2019-01-01,http://www.senecacapitalgroup.com,"Beverly Hills, California, United States","Agriculture and Farming, Health Care","Agriculture, Alternative Medicine, Medical, Wellness",1744142.0,Seneca Capital Group creates environmental and medicinal solutions.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,67183,False,False
Hudson Global Scholars,2020-01-01,https://www.3aeducation.com/,"Fort Pierce, Florida, United States","Education, Software","E-Learning, Education",394767.0,,101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,4,2020,33624,False,False
workstrat,2022-01-01,https://www.workstrat.co/,"Philadelphia, Pennsylvania, United States","Administrative Services, Professional Services","Consulting, Human Resources, Recruiting",2942346.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,88455,False,False
MachineFi Lab,2021-01-01,https://machinefi.com/lab,"Los Angeles, California, United States","Blockchain and Cryptocurrency, Design, Internet Services, Other","Blockchain, Internet of Things, Web Design",31942.0,MachineFi Lab operates as a designer for IoT and blockchain technologies.,1-10,1.0,Seed,2022-06-07,10000000.0,Seed,10000000.0,,1-10,Private,,,,,,0,3,2021,3599,False,False
Sidekick AI,2020-01-01,https://www.sidekickai.co/,"Austin, Texas, United States","Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Customer Service, Machine Learning, Software",371307.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,32521,False,False
Zytara,2019-01-01,https://zytara.com/,"Cheyenne, Wyoming, United States",Financial Services,"Finance, Financial Services, FinTech",225414.0,Zytara is a financial technology company focused on supporting Millennial and Gen Z gamers and esports enthusiasts.,11-50,1.0,Seed,2021-01-01,0.0,Seed,0.0,2.0,11-50,Private,,,0.0,2.0,,2,5,2019,24057,False,False
AIN LLC,2020-01-01,https://ainintel.com/,"Hagerstown, Maryland, United States","Data and Analytics, Education, Information Technology, Internet Services, Other, Software","Cloud Computing, Data Management, Developer APIs, DevOps, Information Services, Information Technology, IT Infrastructure, IT Management, Professional Services, Training",787982.0,"AIN is a DevSecOps and Cloud-Native Technologies focused company delivering innovative application development, systems integration, infrastructure, and software delivery automation services. We have been delivering cutting-edge and mission-essential information technology solutions and committed problem solving to the public and private sectors since 2019. Strong Business partnership and process oriented. We build the most secure DevSecOps environments to support the mission of our customers and bring together the right combination of innovative thinking, carefully defined processes, and technical capabilities. We support your agency's mission with leading-edge enterprise solutions in AWS, Azure, GCP, and other Cloud platforms using DevSecOps automation, AI/ML, and API management creating a true ROI for federal and commercial enterprises.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,46944,False,False
Dishcovery,2022-04-01,https://www.dishcovery.io/,"San Francisco, California, United States","Apps, Food and Beverage, Information Technology, Software","Apps, Food and Beverage, Information Technology, Software",781253.0,"Dishcovery is a food app that is committed to making discovering new food faster, easier, and more exciting.  It was launched in 2022 and has its headquarters in San Francisco, California, United States.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,1,2022,46754,False,False
Driverbase,2018-06-18,https://driverbase.com/?utm_source=cb,"Colchester, Vermont, United States","Apps, Commerce and Shopping, Information Technology, Mobile, Sales and Marketing, Software, Transportation","Apps, Consumer Reviews, E-Commerce, Electric Vehicle, Information Services, Information Technology, Marketing, Marketplace, Mobile",337415.0,"Founded in 2018, Driverbase Inc. is an independent, data-driven car search platform that allows car buyers to shop thousands of highly rated car dealerships in one place.  Our mission is to deliver a better car search experience by focusing on optimal vehicle selection instead of lowest price.  Driverbase has compiled vehicle information and developed a patent pending recommendation engine that lets drivers compare hundreds of thousands of vehicles in seconds and rank them based on their unique situation.  Car dealerships can list their inventory for sale on Driverbase to generate referrals and deploy Driverbase Personalize on their own website to differentiate their online shopping experience and increase customer engagement. Patent Pending USPTO #16444513 PERSONALIZED VEHICLE RECOMMENDER SYSTEM",1-10,1.0,Seed,2018-06-18,0.0,Pre-Seed,0.0,4.0,1-10,Private,,,0.0,3.0,Computing; Calculating,2,5,2018,30817,False,False
Engine No. 1,2020-01-01,https://engine1.com/,"San Francisco, California, United States","Financial Services, Lending and Investments","Finance, Financial Services, Impact Investing",181615.0,Engine No. 1 is an impact investment group built to create long-term value by harnessing the power of capitalism.,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,0.0,2.0,,6,4,2020,20751,False,False
Shopmelon,2019-01-01,http://www.shopmelon.co,"San Francisco, California, United States","Artificial Intelligence (AI), Clothing and Apparel, Commerce and Shopping, Data and Analytics, Design, Science and Engineering, Software","Apparel, Artificial Intelligence (AI), Fashion, Machine Learning, Predictive Analytics, Retail, SaaS, Software",689939.0,"Shopmelon is a product intelligence platform that helps apparel brands and retailers reduce the complexity of product assortment planning and inventory management. We deliver AI based predictions of the performance and desirability of their products.  If you want to learn more, please email us at Partner@shopmelon.co",1-10,1.0,Seed,2019-06-01,0.0,Seed,0.0,,1-10,Private,,,,,,2,5,2019,44166,False,False
Stratus 9,2022-01-01,https://flystratus9.com,"Santa Ana, California, United States","Science and Engineering, Transportation, Travel and Tourism","Aerospace, Transportation, Travel",1497246.0,"Stratus 9 (S9) is a U.S. based air carrier and aircraft brokerage that offers innovative, on-demand air travel and co-ownership programs for private aviation with a focus on tax benefits and shared asset classes. S9 also streamlines backend operations for air carriers, simplifying the integration of client management, marketing, and compliance through technology. With a vision to fly cleaner, safer, and have more fun, S9 intends on trailblazing a path forward in aviation with smarter utilization, advanced technologies, and a holistic approach to net zero emissions that integrates manufacturing, training, operations, and infrastructure.  https://FlyStratus9.com",11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,2,2022,62709,False,False
Capizate,2021-01-01,https://capizate.com,"Las Vegas, Nevada, United States",Financial Services,"Finance, Financial Services, FinTech",825612.0,"Capizate caters to the private capital market sector within the business finance domain. Through a well-established, analytical, and unbiased approach, it identifies key attributes of potentially successful enterprises. This process aids in efficiently recognizing valuable traits, ultimately reducing investment risk in privately and publicly held alternative speculative market enterprises. This results in time and cost savings for stakeholders.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,47946,False,False
OtherLand,2021-01-01,https://www.otherland.tech,"Austin, Texas, United States","Community and Lifestyle, Hardware, Media and Entertainment, Software","3D Technology, Virtual Reality, Virtual World",1684939.0,"OtherLand provides large-scale interactive multiplayer games, interactive 3d projection mapping shows, immersive 360 projection shows, interactive floor projections, virtual costume fitting displays, green box photo booths, and 3D holograms.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,66814,False,False
U-Turn Health,2019-01-01,https://www.uturnhealth.org,"Cheshire, Connecticut, United States","Administrative Services, Health Care","Elder Care, Health Care, Housekeeping Service, Nursing and Residential Care",1719852.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,67641,False,False
Claremont Sustainability Consulting,2020-01-01,https://www.claremontsc.com,"Claremont, California, United States","Media and Entertainment, Professional Services, Sustainability","Advice, Consulting, Sustainability",2473725.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,81729,False,False
SpareBox Technologies,2020-01-01,https://spareboxtech.com,"Denver, Colorado, United States","Commerce and Shopping, Financial Services, Real Estate","Leasing, Rental, Self-Storage",199869.0,"SpareBox Storage provides browsing availability and e-signing a lease, to payments, to moving in and out, every touchpoint is contactless and can be done conveniently from a smartphone, and computer.",101-250,0.0,,,0.0,,0.0,1.0,101-250,Private,,,,,,6,4,2020,22106,False,False
